uf20-0247 7910 1 2 -3 4 -5 6 7 8 9 10 11 12 13 14 15 16 17 -18 19 20 0 
uf20-0248 6897 1 2 -3 -4 -5 6 7 8 9 -10 11 12 13 14 15 16 17 18 19 20 0 
uf20-0249 6524 -1 -2 -3 4 -5 6 7 8 9 -10 11 12 13 14 15 16 17 18 19 20 0 
uf20-0250 8373 1 2 3 4 -5 6 7 8 9 10 11 12 13 14 15 16 17 18 -19 20 0 
uf20-0251 7247 1 -2 -3 4 5 6 7 8 9 10 11 12 13 -14 15 16 17 18 19 -20 0 
uf20-0252 6290 1 2 3 -4 5 6 7 8 9 10 11 12 13 -14 -15 16 -17 18 -19 20 0 
uf20-0253 7177 1 2 -3 4 5 6 -7 8 9 -10 11 12 13 14 15 -16 17 18 19 20 0 
uf20-0254 6239 1 -2 3 4 5 6 7 8 9 -10 11 12 -13 14 15 -16 -17 18 19 20 0 
uf20-0255 6484 1 -2 3 4 5 6 -7 8 -9 -10 -11 12 13 14 15 16 17 18 19 -20 0 
uf20-0256 7088 1 -2 3 4 5 6 -7 8 9 10 11 12 13 14 -15 16 17 18 19 20 0 
uf20-0257 7144 1 -2 -3 4 5 6 7 8 9 10 11 12 13 14 15 -16 17 18 -19 20 0 
uf20-0258 6778 1 -2 3 4 5 -6 7 8 9 10 11 12 13 14 -15 16 17 -18 19 20 0 
uf20-0259 6990 1 2 3 -4 5 6 7 8 9 10 11 12 13 -14 15 -16 -17 18 -19 20 0 
uf20-0260 5891 1 2 3 4 5 -6 7 8 9 10 11 12 13 14 15 -16 -17 -18 -19 -20 0 
uf20-0261 6663 -1 2 -3 4 5 6 7 8 9 10 -11 12 13 14 15 16 17 18 -19 20 0 
uf20-0262 6255 1 2 3 4 5 6 -7 -8 -9 10 11 12 13 -14 15 16 17 -18 -19 20 0 
uf20-0263 6913 -1 2 3 -4 5 6 -7 8 9 10 11 12 -13 14 15 16 17 18 19 20 0 
uf20-0264 5786 -1 -2 3 4 5 6 7 8 9 -10 -11 -12 13 14 -15 16 -17 18 19 20 0 
uf20-0265 8388 -1 2 3 4 5 6 7 8 9 -10 11 12 13 14 15 16 17 18 19 20 0 
uf20-0266 6871 1 2 3 4 5 6 7 8 9 -10 11 12 13 -14 15 -16 17 -18 19 20 0 
uf20-0267 6585 1 2 3 -4 5 -6 7 -8 9 -10 11 12 13 14 -15 16 17 18 19 20 0 
uf20-0268 8014 1 2 3 4 5 6 7 8 9 -10 11 12 -13 14 15 16 17 -18 19 20 0 
uf20-0269 5601 1 -2 3 4 5 6 7 8 9 10 -11 12 -13 -14 -15 16 17 18 -19 20 0 
uf20-0270 7661 -1 -2 3 4 5 6 7 8 9 -10 11 -12 13 14 15 16 17 18 19 20 0 
uf20-0271 5870 -1 -2 3 4 -5 -6 7 8 9 10 11 12 13 14 15 -16 17 18 19 20 0 
uf20-0272 5480 1 2 -3 -4 -5 -6 7 8 9 10 -11 12 -13 14 15 16 17 18 -19 20 0 
uf20-0273 6414 1 2 3 -4 5 6 7 8 9 -10 11 12 13 -14 15 -16 17 -18 19 20 0 
uf20-0274 7164 1 -2 3 -4 5 6 7 8 9 -10 11 12 13 14 15 -16 17 18 19 20 0 
uf20-0275 4882 1 -2 3 -4 5 6 -7 8 -9 10 11 12 13 14 15 16 17 18 -19 -20 0 
uf20-0276 6998 -1 -2 3 4 5 6 7 8 9 10 11 12 13 -14 15 -16 17 18 19 20 0 
uf20-0277 6052 1 2 3 4 -5 6 7 -8 -9 10 11 12 -13 -14 15 -16 17 18 19 20 0 
uf20-0278 4867 -1 -2 3 -4 -5 6 -7 8 9 10 11 12 13 -14 15 16 17 18 19 -20 0 
uf20-0279 7425 1 2 3 4 -5 6 7 -8 9 10 11 -12 13 14 15 -16 17 18 19 20 0 
uf20-0280 6995 1 2 3 -4 5 6 7 8 -9 10 -11 12 13 -14 15 16 17 18 19 20 0 
uf20-0281 7099 1 2 3 4 -5 6 7 8 9 10 11 -12 13 14 15 16 17 18 19 -20 0 
uf20-0282 5135 -1 2 3 4 5 6 -7 8 9 -10 -11 12 13 -14 15 -16 17 18 -19 -20 0 
uf20-0283 7832 1 2 3 4 5 6 7 -8 9 10 11 12 13 14 15 16 17 18 -19 20 0 
uf20-0284 6397 1 2 -3 4 5 6 7 8 -9 -10 11 12 13 14 15 -16 17 18 19 -20 0 
uf20-0285 5790 1 -2 3 4 5 -6 7 8 9 10 11 12 -13 14 15 16 -17 -18 19 -20 0 
uf20-0286 6028 -1 -2 3 4 5 6 7 8 9 -10 11 12 -13 14 15 -16 17 -18 19 20 0 
uf20-0287 6089 -1 2 3 -4 5 6 7 8 -9 10 11 12 -13 14 -15 16 -17 18 19 20 0 
uf20-0288 6196 1 2 -3 4 -5 6 -7 8 9 -10 11 12 13 -14 15 16 17 18 19 20 0 
uf20-0289 6005 1 2 -3 4 5 -6 -7 8 -9 10 -11 12 13 14 15 16 17 18 19 20 0 
uf20-0290 5824 1 2 -3 4 -5 6 -7 8 9 10 11 12 -13 -14 15 16 -17 18 19 20 0 
uf20-0291 9295 1 2 3 4 5 6 7 8 9 10 11 12 -13 14 15 16 17 18 19 20 0 
uf20-0292 6992 -1 2 -3 -4 5 6 7 8 9 -10 11 12 13 14 15 16 17 18 19 20 0 
uf20-0293 7442 -1 2 -3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 -18 19 20 0 
uf20-0294 7644 1 2 3 4 5 6 7 8 9 10 -11 12 -13 14 15 16 17 -18 -19 20 0 
uf20-0295 5699 1 2 3 -4 5 -6 7 -8 -9 10 11 12 13 14 15 -16 17 -18 19 -20 0 
uf20-0296 6096 -1 2 3 4 -5 6 7 -8 -9 10 11 12 13 -14 15 16 17 18 19 20 0 
uf20-0297 5327 1 2 3 4 5 -6 7 8 9 -10 11 12 -13 -14 15 -16 17 18 -19 -20 0 
uf20-0298 7361 1 2 -3 4 5 6 7 8 9 10 -11 -12 -13 14 15 16 17 18 19 20 0 
uf20-0299 4862 1 -2 3 4 -5 6 -7 -8 -9 10 -11 12 13 14 15 16 -17 18 -19 20 0 
uf20-0300 6709 1 2 3 4 5 6 7 8 9 10 -11 12 13 14 15 -16 17 -18 19 -20 0 
uf20-0301 7295 1 2 -3 -4 5 6 7 -8 9 10 11 12 -13 14 15 16 17 18 19 20 0 
uf20-0302 7400 1 2 3 4 5 -6 7 8 9 10 11 12 -13 14 -15 16 17 18 19 -20 0 
uf20-0303 5780 1 -2 -3 4 5 -6 -7 -8 9 10 11 12 13 -14 15 -16 17 18 19 20 0 
uf20-0304 5946 1 -2 -3 4 -5 6 7 8 9 10 -11 12 13 14 15 16 17 18 -19 -20 0 
uf20-0305 3420 1 2 3 -4 -5 6 7 8 9 10 11 -12 13 14 15 -16 17 18 19 20 0 
uf20-0306 2134 -1 2 3 4 -5 -6 7 8 9 10 11 -12 -13 -14 -15 16 17 18 19 -20 0 
uf20-0307 3442 1 2 3 -4 5 -6 7 -8 9 10 11 12 13 14 15 16 -17 18 -19 20 0 
uf20-0308 3265 1 2 3 4 5 6 -7 -8 9 10 11 12 13 -14 15 16 -17 18 -19 20 0 
uf20-0309 2725 1 2 3 -4 5 6 7 8 9 -10 11 12 13 -14 15 16 17 -18 -19 -20 0 
uf20-0310 3231 1 2 3 4 5 6 7 -8 9 -10 11 12 13 14 15 16 17 -18 -19 -20 0 
uf20-0311 3524 1 2 3 4 5 6 7 -8 9 -10 11 12 13 14 15 -16 17 -18 19 20 0 
uf20-0312 2502 1 2 3 -4 5 6 -7 8 9 10 11 -12 13 -14 -15 -16 -17 -18 19 20 0 
uf20-0313 2502 1 2 3 -4 5 -6 7 -8 -9 -10 11 -12 13 14 15 16 17 18 19 -20 0 
uf20-0314 3700 1 2 3 4 5 6 -7 8 9 10 11 -12 13 14 15 16 17 18 -19 20 0 
uf20-0315 3709 1 2 3 4 5 6 7 8 -9 -10 11 12 13 14 15 16 17 18 -19 20 0 
uf20-0316 2413 1 2 -3 -4 -5 -6 -7 8 9 10 -11 12 13 14 -15 16 17 -18 19 20 0 
uf20-0317 2640 1 -2 3 -4 5 -6 7 -8 9 10 11 -12 13 14 15 -16 17 18 19 -20 0 
uf20-0318 3829 1 2 3 4 5 6 -7 8 9 10 11 12 13 14 -15 16 17 -18 19 20 0 
uf20-0319 4034 1 2 3 4 5 6 7 8 -9 10 -11 12 13 14 15 16 17 18 19 20 0 
uf20-0320 3568 1 2 -3 4 5 6 7 -8 9 10 11 -12 -13 14 15 16 17 18 19 20 0 
uf20-0321 2984 1 2 3 4 5 6 -7 -8 9 10 11 12 13 -14 15 16 -17 18 19 -20 0 
uf20-0322 3439 1 -2 3 -4 5 6 7 8 9 10 11 12 13 -14 -15 16 17 18 19 -20 0 
uf20-0323 2002 -1 -2 -3 4 5 6 -7 -8 9 10 11 12 -13 14 -15 16 17 18 -19 20 0 
uf20-0324 3199 1 2 3 4 5 -6 7 8 9 10 11 -12 13 -14 15 16 -17 18 19 -20 0 
uf20-0325 4098 1 2 -3 4 5 6 7 8 9 -10 11 12 13 14 15 16 17 18 19 20 0 
uf20-0326 2731 -1 2 3 4 5 -6 7 8 9 -10 -11 12 -13 14 -15 -16 17 18 19 20 0 
uf20-0327 3070 1 2 3 4 5 6 7 8 9 10 -11 -12 13 14 15 16 -17 18 19 20 0 
uf20-0328 2915 -1 2 3 4 5 6 -7 -8 -9 -10 11 12 13 14 15 16 17 -18 19 20 0 
uf20-0329 2544 -1 2 3 4 5 6 7 -8 9 -10 11 12 -13 14 15 16 -17 -18 19 -20 0 
uf20-0330 1970 1 2 -3 4 -5 -6 7 -8 9 10 11 12 13 14 -15 16 -17 -18 -19 20 0 
uf20-0331 2938 1 2 -3 4 5 6 7 8 9 10 11 -12 13 -14 15 -16 17 -18 19 -20 0 
uf20-0332 2447 1 -2 -3 -4 5 6 -7 -8 9 10 11 12 -13 14 15 16 -17 18 -19 20 0 
uf20-0333 3508 1 -2 3 4 5 6 7 -8 9 10 11 12 -13 14 15 16 17 18 -19 20 0 
uf20-0334 2277 -1 -2 -3 4 5 6 7 -8 9 -10 11 12 -13 14 -15 16 17 18 19 20 0 
uf20-0335 3038 -1 2 3 4 5 6 7 8 9 10 -11 -12 13 -14 15 16 17 -18 19 20 0 
uf20-0336 1818 1 -2 3 -4 -5 -6 7 -8 -9 10 -11 -12 13 -14 15 16 17 -18 19 20 0 
uf20-0337 3091 1 2 3 -4 5 6 7 8 9 -10 -11 12 13 14 15 16 17 -18 19 20 0 
uf20-0338 2545 1 2 3 4 5 -6 7 -8 9 10 11 12 -13 -14 -15 16 17 18 -19 -20 0 
uf20-0339 3995 -1 2 3 4 5 6 7 8 9 -10 11 12 13 14 15 16 17 18 19 20 0 
uf20-0342 3145 1 2 -3 4 5 -6 -7 8 9 10 11 12 -13 14 -15 16 17 18 19 20 0 
uf20-0343 2593 -1 -2 -3 4 5 6 -7 8 9 -10 -11 12 13 14 15 -16 17 18 19 20 0 
uf20-0344 2969 1 2 -3 4 5 6 7 -8 9 10 11 -12 13 -14 15 -16 17 18 19 -20 0 
uf20-0345 3584 1 2 3 4 -5 -6 7 8 9 10 11 -12 13 14 -15 16 17 18 19 20 0 
uf20-0346 2593 1 2 -3 4 5 6 -7 -8 9 -10 -11 12 13 -14 15 16 17 18 -19 20 0 
uf20-0347 3682 1 2 3 4 -5 6 7 8 9 10 11 12 13 14 15 16 -17 18 -19 20 0 
uf20-0348 3997 1 2 3 4 5 6 7 8 9 10 -11 12 13 -14 15 16 17 18 19 20 0 
uf20-0349 2352 1 -2 -3 4 -5 6 -7 -8 9 10 11 12 13 -14 15 -16 -17 18 19 20 0 
uf20-0350 1814 1 2 -3 4 -5 -6 -7 8 9 -10 -11 -12 13 14 -15 -16 17 18 -19 20 0 
uf20-0351 3682 1 2 3 4 5 6 7 8 9 -10 -11 12 13 14 15 16 -17 18 19 20 0 
uf20-0352 3229 1 2 3 4 5 6 -7 8 9 -10 -11 -12 13 14 15 16 17 18 19 20 0 
uf20-0353 4119 1 2 3 4 5 -6 7 8 9 10 11 12 -13 14 15 16 17 18 19 20 0 
uf20-0354 2928 -1 2 3 -4 -5 6 7 8 9 -10 11 12 -13 14 -15 16 17 18 19 20 0 
uf20-0355 4057 1 2 3 4 5 6 7 8 9 10 11 12 13 -14 15 16 17 -18 19 20 0 
uf20-0356 3983 1 2 3 4 5 6 7 8 9 10 -11 -12 13 14 15 16 17 18 -19 20 0 
uf20-0357 2990 1 2 3 4 5 -6 -7 -8 -9 10 11 12 13 14 15 -16 17 -18 19 20 0 
uf20-0358 3481 1 2 3 4 5 6 -7 -8 9 10 11 -12 13 14 -15 16 17 18 19 20 0 
uf20-0359 2405 -1 2 -3 4 5 -6 7 8 9 10 -11 12 13 -14 -15 16 -17 18 19 20 0 
uf20-0360 3197 1 2 3 4 -5 6 7 -8 9 10 11 12 -13 14 15 16 -17 -18 19 20 0 
uf20-0361 3362 1 2 3 4 5 6 7 8 9 -10 11 12 13 14 15 -16 -17 18 19 20 0 
uf20-0362 2559 1 2 3 -4 5 6 7 -8 9 10 -11 12 13 14 -15 -16 17 -18 19 20 0 
uf20-0363 3670 1 2 -3 4 5 -6 7 8 9 10 11 12 13 14 15 16 17 -18 19 20 0 
uf20-0364 3115 1 2 3 4 5 6 7 8 9 10 -11 -12 13 -14 15 16 17 -18 19 -20 0 
uf20-0365 2697 -1 2 -3 -4 5 6 7 8 -9 10 11 12 13 14 15 -16 -17 18 19 20 0 
uf20-0366 3177 1 2 3 4 -5 6 7 8 9 10 -11 -12 -13 14 15 16 17 18 19 -20 0 
uf20-0367 2511 1 -2 3 4 -5 -6 7 8 9 -10 11 12 -13 14 15 16 17 18 -19 -20 0 
uf20-0368 3626 -1 -2 3 -4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 0 
uf20-0369 3138 -1 2 3 4 -5 -6 7 8 9 10 -11 12 13 14 15 16 17 18 -19 20 0 
uf20-0370 2177 1 -2 3 4 -5 6 7 -8 9 10 -11 12 -13 14 15 16 17 18 -19 -20 0 
uf20-0371 3384 -1 2 3 4 5 6 7 -8 9 10 -11 12 13 14 15 16 -17 -18 19 20 0 
uf20-0372 2907 1 -2 -3 4 5 6 7 -8 9 -10 11 12 13 14 15 -16 17 18 19 20 0 
uf20-0373 2344 1 2 3 4 -5 -6 7 8 9 10 -11 12 13 14 -15 -16 -17 -18 19 20 0 
uf20-0374 2320 -1 -2 3 -4 5 6 7 8 -9 10 11 -12 -13 -14 -15 16 -17 18 19 20 0 
uf20-0375 2303 1 2 3 4 5 -6 7 -8 9 -10 11 12 13 -14 15 16 -17 18 -19 -20 0 
uf20-0376 3208 1 2 -3 -4 5 6 7 8 9 10 11 12 13 -14 15 16 17 -18 19 -20 0 
uf20-0377 4077 1 2 3 4 5 6 7 -8 9 10 11 12 13 14 15 16 17 18 -19 20 0 
uf20-0378 3437 1 2 3 4 5 6 7 -8 -9 10 11 12 -13 14 -15 -16 17 18 19 20 0 
uf20-0379 3444 1 2 3 4 -5 6 7 8 9 10 -11 12 13 14 -15 16 17 -18 19 20 0 
uf20-0380 2937 1 2 3 4 5 6 -7 8 9 10 11 12 13 -14 15 16 -17 18 -19 -20 0 
uf20-0381 3542 1 2 -3 4 5 -6 7 8 9 10 11 12 13 14 15 16 17 -18 19 20 0 
uf20-0382 2542 -1 2 -3 4 5 6 7 -8 9 -10 -11 12 -13 14 15 16 17 18 19 20 0 
uf20-0383 2550 -1 -2 3 4 5 6 7 -8 9 -10 11 -12 13 14 15 -16 17 18 -19 20 0 
uf20-0384 3051 1 2 -3 4 5 6 7 8 9 -10 11 -12 13 14 -15 16 17 -18 19 -20 0 
uf20-0385 3132 1 -2 3 4 5 6 7 8 9 10 -11 -12 13 -14 -15 16 17 18 19 20 0 
uf20-0386 3847 1 -2 3 4 5 -6 7 8 9 10 11 12 13 14 15 16 17 -18 19 20 0 
uf20-0387 2676 -1 2 -3 4 5 6 -7 8 9 -10 11 -12 13 14 15 16 17 18 -19 20 0 
uf20-0388 3148 1 -2 3 4 5 6 -7 8 9 10 -11 12 13 14 15 -16 -17 18 19 20 0 
uf20-0389 2661 1 -2 3 4 5 6 -7 -8 -9 -10 11 12 -13 14 15 16 17 18 -19 20 0 
uf20-0390 3530 1 2 3 4 5 6 7 8 9 10 -11 -12 13 14 -15 16 17 18 -19 20 0 
uf20-0391 3213 1 -2 3 4 5 -6 7 -8 9 10 11 12 13 -14 -15 16 17 18 19 20 0 
uf20-0392 3018 1 2 -3 4 5 6 7 -8 9 10 11 -12 13 14 -15 -16 17 18 19 20 0 
uf20-0393 3488 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 -17 18 -19 -20 0 
uf20-0394 2705 1 -2 -3 4 -5 6 7 8 9 -10 11 12 13 14 15 -16 -17 18 -19 20 0 
uf20-0395 4023 1 2 3 4 5 -6 7 8 9 10 -11 12 13 14 15 16 17 18 19 20 0 
uf20-0396 2595 1 2 3 4 5 6 7 -8 9 10 11 12 -13 14 -15 16 -17 -18 19 20 0 
uf20-0397 2734 1 -2 3 -4 5 6 -7 8 9 10 11 12 -13 -14 15 -16 17 18 19 20 0 
uf20-0398 3668 1 2 3 4 -5 6 7 8 9 10 11 12 13 -14 15 -16 17 18 19 20 0 
uf20-0399 2669 1 2 -3 -4 -5 6 7 8 -9 -10 11 12 -13 14 15 16 -17 18 19 20 0 
uf20-0400 3194 -1 2 3 4 5 6 7 -8 9 10 -11 12 13 14 15 16 17 18 -19 20 0 
uf20-0401 3910 1 2 -3 4 5 -6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 0 
uf20-0402 2407 1 -2 3 -4 5 -6 7 8 9 -10 -11 12 13 14 -15 16 -17 -18 19 20 0 
uf20-0403 3681 1 2 3 4 5 -6 7 -8 9 10 11 12 13 14 15 16 17 -18 19 20 0 
uf20-0404 2813 1 -2 -3 -4 5 6 7 8 -9 10 11 12 13 14 -15 -16 17 18 19 20 0 
uf20-0405 2484 -1 2 3 4 5 6 7 -8 9 10 -11 -12 -13 14 15 16 17 18 19 -20 0 
uf20-0406 -1 0 
uf20-0407 -1 0 
uf20-0408 -1 0 
uf20-0409 -1 0 
uf20-0410 -1 0 
uf20-0411 -1 0 
uf20-0412 -1 0 
uf20-0413 -1 0 
uf20-0414 -1 0 
uf20-0415 -1 0 
uf20-0416 -1 0 
uf20-0417 -1 0 
uf20-0418 -1 0 
uf20-0419 -1 0 
uf20-0420 -1 0 
uf20-0421 -1 0 
uf20-0422 -1 0 
uf20-0423 -1 0 
uf20-0424 -1 0 
uf20-0425 -1 0 
uf20-0426 -1 0 
uf20-0427 -1 0 
uf20-0428 -1 0 
uf20-0429 -1 0 
uf20-0430 -1 0 
uf20-0431 -1 0 
uf20-0432 -1 0 
uf20-0433 -1 0 
uf20-0434 -1 0 
uf20-0435 -1 0 
uf20-0436 -1 0 
uf20-0437 -1 0 
uf20-0438 -1 0 
uf20-0439 -1 0 
uf20-0440 -1 0 
uf20-0441 -1 0 
uf20-0442 -1 0 
uf20-0443 -1 0 
uf20-0444 -1 0 
uf20-0445 -1 0 
uf20-0446 -1 0 
uf20-0447 -1 0 
uf20-0448 -1 0 
uf20-0449 -1 0 
uf20-0450 -1 0 
uf20-0451 -1 0 
uf20-0452 -1 0 
uf20-0453 -1 0 
uf20-0454 -1 0 
uf20-0455 -1 0 
uf20-0456 -1 0 
uf20-0457 -1 0 
uf20-0458 -1 0 
uf20-0459 -1 0 
uf20-0460 -1 0 
uf20-0461 -1 0 
uf20-0462 -1 0 
uf20-0463 -1 0 
uf20-0464 -1 0 
uf20-0465 -1 0 
uf20-0466 -1 0 
uf20-0467 -1 0 
uf20-0468 -1 0 
uf20-0469 -1 0 
uf20-0470 -1 0 
uf20-0471 -1 0 
uf20-0472 -1 0 
uf20-0473 -1 0 
uf20-0474 -1 0 
uf20-0475 -1 0 
uf20-0476 -1 0 
uf20-0477 -1 0 
uf20-0478 -1 0 
uf20-0479 -1 0 
uf20-0480 -1 0 
uf20-0481 -1 0 
uf20-0482 -1 0 
uf20-0483 -1 0 
uf20-0484 -1 0 
uf20-0485 -1 0 
uf20-0486 -1 0 
uf20-0487 -1 0 
uf20-0488 -1 0 
uf20-0489 -1 0 
uf20-0490 -1 0 
uf20-0491 -1 0 
uf20-0492 -1 0 
uf20-0493 -1 0 
uf20-0494 -1 0 
uf20-0495 -1 0 
uf20-0496 -1 0 
uf20-0497 -1 0 
uf20-0498 -1 0 
uf20-0499 -1 0 
uf20-0500 -1 0 
uf20-0501 -1 0 
uf20-0502 -1 0 
uf20-0503 -1 0 
uf20-0504 -1 0 
uf20-0505 -1 0 
uf20-0506 -1 0 
uf20-0507 -1 0 
uf20-0508 -1 0 
uf20-0509 -1 0 
uf20-0510 -1 0 
uf20-0511 -1 0 
uf20-0512 -1 0 
uf20-0513 -1 0 
uf20-0514 -1 0 
uf20-0515 -1 0 
uf20-0516 -1 0 
uf20-0517 -1 0 
uf20-0518 -1 0 
uf20-0519 -1 0 
uf20-0520 -1 0 
uf20-0521 -1 0 
uf20-0522 -1 0 
uf20-0523 -1 0 
uf20-0524 -1 0 
uf20-0525 -1 0 
uf20-0526 -1 0 
uf20-0527 -1 0 
uf20-0528 -1 0 
uf20-0529 -1 0 
uf20-0530 -1 0 
uf20-0531 -1 0 
uf20-0532 -1 0 
uf20-0533 -1 0 
uf20-0534 -1 0 
uf20-0535 -1 0 
uf20-0536 -1 0 
uf20-0537 -1 0 
uf20-0538 -1 0 
uf20-0539 -1 0 
uf20-0540 -1 0 
uf20-0541 -1 0 
uf20-0542 -1 0 
uf20-0543 -1 0 
uf20-0544 -1 0 
uf20-0545 -1 0 
uf20-0546 -1 0 
uf20-0547 -1 0 
uf20-0548 -1 0 
uf20-0549 -1 0 
uf20-0550 -1 0 
uf20-0551 -1 0 
uf20-0552 -1 0 
uf20-0553 -1 0 
uf20-0554 -1 0 
uf20-0555 -1 0 
uf20-0556 -1 0 
uf20-0557 -1 0 
uf20-0558 -1 0 
uf20-0559 -1 0 
uf20-0560 -1 0 
uf20-0561 -1 0 
uf20-0562 -1 0 
uf20-0563 -1 0 
uf20-0564 -1 0 
uf20-0565 -1 0 
uf20-0566 -1 0 
uf20-0567 -1 0 
uf20-0568 -1 0 
uf20-0569 -1 0 
uf20-0570 -1 0 
uf20-0571 -1 0 
uf20-0572 -1 0 
uf20-0573 -1 0 
uf20-0574 -1 0 
uf20-0575 -1 0 
uf20-0576 -1 0 
uf20-0577 -1 0 
uf20-0578 -1 0 
uf20-0579 -1 0 
uf20-0580 -1 0 
uf20-0581 -1 0 
uf20-0582 -1 0 
uf20-0583 -1 0 
uf20-0584 -1 0 
uf20-0585 -1 0 
uf20-0586 -1 0 
uf20-0587 -1 0 
uf20-0588 -1 0 
uf20-0589 -1 0 
uf20-0590 -1 0 
uf20-0591 -1 0 
uf20-0592 -1 0 
uf20-0593 -1 0 
uf20-0594 -1 0 
uf20-0595 -1 0 
uf20-0596 -1 0 
uf20-0597 -1 0 
uf20-0598 -1 0 
uf20-0599 -1 0 
uf20-0600 -1 0 
uf20-0601 -1 0 
uf20-0602 -1 0 
uf20-0603 -1 0 
uf20-0604 -1 0 
uf20-0605 -1 0 
uf20-0606 -1 0 
uf20-0607 -1 0 
uf20-0608 -1 0 
uf20-0609 -1 0 
uf20-0610 -1 0 
uf20-0611 -1 0 
uf20-0612 -1 0 
uf20-0613 -1 0 
uf20-0614 -1 0 
uf20-0615 -1 0 
uf20-0616 -1 0 
uf20-0617 -1 0 
uf20-0618 -1 0 
uf20-0619 -1 0 
uf20-0620 -1 0 
uf20-0621 -1 0 
uf20-0622 -1 0 
uf20-0623 -1 0 
uf20-0624 -1 0 
uf20-0625 -1 0 
uf20-0626 -1 0 
uf20-0627 -1 0 
uf20-0628 -1 0 
uf20-0629 -1 0 
uf20-0630 -1 0 
uf20-0631 -1 0 
uf20-0632 -1 0 
uf20-0633 -1 0 
uf20-0634 -1 0 
uf20-0635 -1 0 
uf20-0636 -1 0 
uf20-0637 -1 0 
uf20-0638 -1 0 
uf20-0639 -1 0 
uf20-0640 -1 0 
uf20-0641 -1 0 
uf20-0642 -1 0 
uf20-0643 -1 0 
uf20-0644 -1 0 
uf20-0645 -1 0 
uf20-0646 -1 0 
uf20-0647 -1 0 
uf20-0648 -1 0 
uf20-0649 -1 0 
uf20-0650 -1 0 
uf20-0651 -1 0 
uf20-0652 -1 0 
uf20-0653 -1 0 
uf20-0654 -1 0 
uf20-0655 -1 0 
uf20-0656 -1 0 
uf20-0657 -1 0 
uf20-0658 -1 0 
uf20-0659 -1 0 
uf20-0660 -1 0 
uf20-0661 -1 0 
uf20-0662 -1 0 
uf20-0663 -1 0 
uf20-0664 -1 0 
uf20-0665 -1 0 
uf20-0666 -1 0 
uf20-0667 -1 0 
uf20-0668 -1 0 
uf20-0669 -1 0 
uf20-0670 -1 0 
uf20-0671 -1 0 
uf20-0672 -1 0 
uf20-0673 -1 0 
uf20-0674 -1 0 
uf20-0675 -1 0 
uf20-0676 -1 0 
uf20-0677 -1 0 
uf20-0678 -1 0 
uf20-0679 -1 0 
uf20-0680 -1 0 
uf20-0681 -1 0 
uf20-0682 -1 0 
uf20-0683 -1 0 
uf20-0684 -1 0 
uf20-0685 -1 0 
uf20-0686 -1 0 
uf20-0687 -1 0 
uf20-0688 -1 0 
uf20-0689 -1 0 
uf20-0690 -1 0 
uf20-0691 -1 0 
uf20-0692 -1 0 
uf20-0693 -1 0 
uf20-0694 -1 0 
uf20-0695 -1 0 
uf20-0696 -1 0 
uf20-0697 -1 0 
uf20-0698 -1 0 
uf20-0699 -1 0 
uf20-0700 -1 0 
uf20-0701 -1 0 
uf20-0702 -1 0 
uf20-0703 -1 0 
uf20-0704 -1 0 
uf20-0705 -1 0 
uf20-0706 -1 0 
uf20-0707 -1 0 
uf20-0708 -1 0 
uf20-0709 -1 0 
uf20-0710 -1 0 
uf20-0711 -1 0 
uf20-0712 -1 0 
uf20-0713 -1 0 
uf20-0714 -1 0 
uf20-0715 -1 0 
uf20-0716 -1 0 
uf20-0717 -1 0 
uf20-0718 -1 0 
uf20-0719 -1 0 
uf20-0720 -1 0 
uf20-0721 -1 0 
uf20-0722 -1 0 
uf20-0723 -1 0 
uf20-0724 -1 0 
uf20-0725 -1 0 
uf20-0726 -1 0 
uf20-0727 -1 0 
uf20-0728 -1 0 
uf20-0729 -1 0 
uf20-0730 -1 0 
uf20-0731 -1 0 
uf20-0732 -1 0 
uf20-0733 -1 0 
uf20-0734 -1 0 
uf20-0735 -1 0 
uf20-0736 -1 0 
uf20-0737 -1 0 
uf20-0738 -1 0 
uf20-0739 -1 0 
uf20-0740 -1 0 
uf20-0741 -1 0 
uf20-0742 -1 0 
uf20-0743 -1 0 
uf20-0744 -1 0 
uf20-0745 -1 0 
uf20-0746 -1 0 
uf20-0747 -1 0 
uf20-0748 -1 0 
uf20-0749 -1 0 
uf20-0750 -1 0 
uf20-0751 -1 0 
uf20-0752 -1 0 
uf20-0753 -1 0 
uf20-0754 -1 0 
uf20-0755 -1 0 
uf20-0756 -1 0 
uf20-0757 -1 0 
uf20-0758 -1 0 
uf20-0759 -1 0 
uf20-0760 -1 0 
uf20-0761 -1 0 
uf20-0762 -1 0 
uf20-0763 -1 0 
uf20-0764 -1 0 
uf20-0765 -1 0 
uf20-0766 -1 0 
uf20-0767 -1 0 
uf20-0768 -1 0 
uf20-0769 -1 0 
uf20-0770 -1 0 
uf20-0771 -1 0 
uf20-0772 -1 0 
uf20-0773 -1 0 
uf20-0774 -1 0 
uf20-0775 -1 0 
uf20-0776 -1 0 
uf20-0777 -1 0 
uf20-0778 -1 0 
uf20-0779 -1 0 
uf20-0781 -1 0 
uf20-0782 -1 0 
